,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64
203,0,0,5,12,16,12,4,0,0,1,12,7,5,16,5,0,0,2,9,0,8,9,0,0,0,0,2,3,12,1,0,0,0,4,12,14,15,12,4,0,0,5,4,16,1,0,0,0,0,0,1,12,0,0,0,0,0,0,3,12,0,0,0,0,7
204,0,3,15,16,8,0,0,0,0,14,13,10,16,2,0,0,0,5,3,2,16,2,0,0,0,0,0,3,16,2,0,0,0,0,0,9,12,0,0,0,0,0,1,16,8,0,2,0,0,0,8,16,14,16,15,0,0,2,16,16,15,12,9,0,7
205,0,0,11,16,16,11,0,0,0,0,10,16,7,2,0,0,0,1,16,9,0,0,0,0,0,0,13,16,8,0,0,0,0,0,0,4,15,4,0,0,0,0,0,0,14,8,0,0,0,0,3,8,16,4,0,0,0,0,14,16,9,0,0,0,6
206,0,0,0,0,7,16,6,0,0,0,0,4,16,16,4,0,0,2,11,15,16,16,7,0,0,10,16,13,10,16,4,0,0,1,3,0,4,16,5,0,0,0,0,0,7,16,7,0,0,0,0,0,9,16,8,0,0,0,0,0,9,16,6,0,7
207,0,0,0,2,13,1,0,0,0,0,0,9,15,2,0,0,0,0,4,16,16,8,0,0,0,0,12,9,14,6,0,0,0,5,14,0,13,7,1,0,0,9,15,12,16,16,4,0,0,2,8,9,16,10,1,0,0,0,0,1,13,2,0,0,7
208,0,0,0,5,13,1,0,0,0,0,1,15,12,0,0,0,0,0,4,16,5,0,0,0,0,0,11,14,3,0,0,0,0,0,11,16,16,4,0,0,0,0,11,11,5,13,0,0,0,0,6,13,7,15,0,0,0,0,0,5,14,9,0,0,6
209,0,0,0,6,12,0,0,0,0,0,2,15,5,0,0,0,0,0,12,8,0,2,6,0,0,4,15,0,1,13,8,0,0,6,16,2,6,14,1,0,0,8,16,16,16,6,0,0,0,1,5,8,16,1,0,0,0,0,0,3,11,0,0,0,7
210,0,1,7,13,16,11,0,0,0,11,16,13,15,16,0,0,0,3,8,2,16,9,0,0,0,0,0,8,16,4,0,0,0,0,0,5,16,16,5,0,0,0,0,0,3,14,11,0,0,0,3,8,14,16,8,0,0,0,7,16,12,7,0,0,7
211,0,0,3,11,16,13,0,0,0,3,15,15,13,16,0,0,0,6,8,2,9,14,0,0,0,0,4,7,15,14,5,0,0,4,16,16,16,14,6,0,0,1,8,13,12,0,0,0,0,0,1,16,4,0,0,0,0,0,3,15,1,0,0,0,7
212,0,0,1,16,11,0,0,0,0,0,0,15,16,1,0,0,0,0,0,15,14,0,0,0,0,0,2,16,14,0,0,0,0,0,1,16,15,0,0,0,0,0,0,14,13,0,0,0,0,0,0,13,10,0,0,0,0,0,0,12,11,0,0,0,6
213,0,0,2,12,9,0,0,0,0,0,12,10,1,0,0,0,0,4,14,0,0,0,0,0,0,8,9,0,0,0,0,0,0,8,9,5,11,8,0,0,0,4,16,14,6,12,5,0,0,0,13,7,0,10,8,0,0,0,3,14,16,16,5,0,6
214,0,0,5,13,0,0,0,0,0,0,12,9,4,13,0,0,0,0,16,5,11,13,0,0,0,0,15,13,15,7,0,0,0,0,4,14,15,0,0,0,0,0,0,14,8,0,0,0,0,0,2,16,4,0,0,0,0,0,6,16,1,0,0,0,7
215,0,0,2,16,10,0,0,0,0,0,4,16,16,5,0,0,0,0,8,16,16,3,0,0,0,0,9,16,16,3,0,0,0,0,8,16,16,3,0,0,0,0,8,16,16,1,0,0,0,0,5,16,14,0,0,0,0,0,1,12,16,3,0,0,7
216,0,0,0,4,12,16,11,0,0,0,15,12,0,5,9,0,0,4,16,5,6,15,3,0,0,3,15,16,14,1,0,0,0,0,3,10,16,2,0,0,0,0,0,0,14,2,0,0,0,0,0,0,12,0,0,0,0,0,0,4,12,0,0,0,7
217,0,0,8,14,16,13,1,0,0,10,9,4,6,16,3,0,0,0,0,1,10,13,0,0,0,0,0,7,14,2,0,0,0,0,0,7,13,1,0,0,0,0,0,0,8,13,1,0,0,0,0,0,3,16,4,0,0,0,14,16,13,9,0,0,7
218,0,2,13,16,16,16,11,0,0,5,16,10,5,4,1,0,0,6,16,7,3,0,0,0,0,9,16,16,16,6,0,0,0,3,8,4,11,15,0,0,0,0,0,1,12,15,0,0,0,0,4,13,16,6,0,0,0,2,16,15,8,0,0,0,6
219,0,0,2,15,13,0,0,0,0,0,13,16,16,9,0,0,0,5,16,9,6,16,4,0,0,5,16,3,1,14,7,0,0,6,16,4,0,16,8,0,0,3,16,12,6,16,12,0,0,0,14,16,16,16,4,0,0,0,2,13,15,8,0,0,9
220,0,0,2,11,16,12,2,0,0,0,11,7,4,7,8,0,0,5,14,4,0,8,4,0,0,2,15,9,6,11,0,0,0,0,3,16,11,0,0,0,0,0,9,13,11,0,0,0,0,0,12,10,16,1,0,0,0,0,2,12,16,3,0,0,7
221,0,0,10,16,10,0,0,0,0,8,16,14,16,2,0,0,0,3,15,8,16,3,0,0,0,0,0,11,16,7,0,0,0,0,0,3,10,15,2,0,0,0,10,0,0,14,8,0,0,1,16,6,8,13,8,0,0,1,15,16,13,10,1,0,7
222,0,0,5,15,14,3,0,0,0,0,12,7,2,12,0,0,0,0,16,3,0,12,1,0,0,0,12,11,10,15,0,0,0,0,2,10,15,13,1,0,0,0,0,0,0,14,4,0,0,0,0,6,12,15,2,0,0,0,7,13,4,0,0,0,7
223,0,0,7,15,16,15,0,0,0,2,15,2,5,16,1,0,0,0,0,0,10,13,0,0,0,0,0,3,14,11,2,0,0,0,6,16,16,16,8,0,0,0,5,13,7,0,0,0,0,0,3,15,1,0,0,0,0,0,10,12,0,0,0,0,7
224,0,0,3,15,4,0,0,0,0,0,0,15,11,0,0,0,0,0,0,15,16,2,0,0,0,0,0,14,16,8,0,0,0,0,0,7,13,14,0,0,0,0,0,0,4,16,4,0,0,0,3,9,13,16,12,5,0,0,3,15,16,16,16,16,7
225,0,0,2,13,12,0,0,0,0,0,8,16,7,0,0,0,0,0,13,16,4,0,0,0,0,4,16,16,16,11,0,0,0,3,16,10,3,15,8,0,0,0,16,8,0,13,10,0,0,0,12,15,1,15,9,0,0,0,2,11,16,16,2,0,6
226,0,0,9,15,13,3,0,0,0,2,14,2,6,5,0,0,0,4,9,0,0,15,4,0,0,1,13,5,7,16,6,0,0,0,2,7,7,14,3,0,0,0,0,0,1,14,1,0,0,0,3,1,10,9,0,0,0,0,11,15,9,1,0,0,7
227,0,3,5,14,13,6,0,0,0,9,16,12,10,12,0,0,0,6,16,3,12,11,0,0,0,1,13,10,16,6,0,0,0,0,10,16,10,0,0,0,0,1,15,16,10,0,0,0,0,0,16,12,16,0,0,0,0,0,3,15,16,5,0,0,7
228,0,0,8,16,16,1,0,0,0,1,12,10,16,5,0,0,0,0,0,3,16,6,0,0,0,0,0,6,16,2,0,0,0,4,12,14,16,12,5,0,0,12,16,16,14,12,5,0,0,0,6,13,0,0,0,0,0,0,11,8,0,0,0,0,7
229,0,0,5,15,12,8,0,0,0,0,13,16,10,13,3,0,0,5,16,9,0,8,4,0,0,4,13,1,0,4,8,0,0,4,8,0,0,8,4,0,0,1,14,0,0,11,3,0,0,0,12,9,9,15,0,0,0,0,4,14,15,4,0,0,0
230,0,0,10,16,16,7,0,0,0,6,15,9,14,12,0,0,0,3,5,0,13,8,0,0,0,0,0,10,13,0,0,0,0,0,2,16,4,0,0,0,0,0,12,8,0,0,0,0,0,0,16,13,11,8,3,0,0,0,12,16,16,16,5,0,7
231,0,0,10,12,14,1,0,0,0,0,16,16,16,12,0,0,0,5,16,8,3,16,0,0,0,8,13,0,0,8,7,0,0,8,12,0,0,6,8,0,0,8,13,0,4,12,8,0,0,7,16,16,16,13,0,0,0,0,11,14,8,1,0,0,0
232,0,0,1,14,14,2,0,0,0,0,1,14,16,3,0,0,0,0,0,10,16,2,0,0,0,0,0,11,16,5,0,0,0,0,0,15,16,5,0,0,0,0,0,15,16,5,0,0,0,0,0,10,16,12,1,0,0,0,0,14,16,11,0,0,7
233,0,0,5,14,15,2,0,0,0,6,16,10,15,8,0,0,0,1,4,0,8,8,0,0,0,0,1,7,16,16,8,0,0,0,13,16,16,4,0,0,0,0,6,10,9,0,0,0,0,0,0,13,4,0,0,0,0,0,5,15,2,0,0,0,7
234,0,0,0,14,10,0,0,0,0,3,14,16,13,0,0,0,2,16,16,16,5,0,0,0,1,11,14,15,1,0,0,0,0,0,8,16,1,0,0,0,0,0,7,16,1,0,0,0,0,0,1,15,5,0,0,0,0,0,0,13,13,0,0,0,6
235,0,0,5,12,9,1,0,0,0,0,14,14,13,13,0,0,0,3,12,1,1,13,4,0,0,7,8,0,0,6,8,0,0,8,8,0,0,5,8,0,0,5,10,0,0,11,4,0,0,1,15,9,11,13,0,0,0,0,7,15,12,2,0,0,0
236,0,2,13,16,4,0,0,0,0,12,12,12,15,0,0,0,0,5,2,7,14,0,0,0,0,0,3,15,15,7,0,0,0,0,4,12,12,16,3,0,0,0,0,0,0,15,7,0,0,3,16,8,9,16,6,0,0,1,11,12,14,9,0,0,6
237,0,0,3,15,3,0,0,0,0,0,14,16,1,0,0,0,0,8,16,6,0,8,5,0,0,12,14,0,5,16,8,0,0,12,15,14,16,13,0,0,0,1,11,14,16,5,0,0,0,0,4,15,10,0,0,0,0,0,4,16,5,0,0,0,7
238,0,0,0,2,14,2,0,0,0,0,1,13,15,6,0,0,0,0,12,15,12,11,0,0,0,5,16,4,15,6,0,0,0,12,15,8,16,16,11,0,0,6,16,16,16,8,2,0,0,0,2,6,16,0,0,0,0,0,0,2,14,0,0,0,7
239,0,0,7,14,11,1,0,0,0,6,15,6,7,10,0,0,0,11,7,0,2,12,0,0,0,5,4,0,1,12,0,0,0,0,0,0,3,9,0,0,0,0,0,0,11,3,0,0,0,0,0,9,13,2,3,0,0,0,7,16,16,16,16,6,7
240,0,0,4,15,16,11,0,0,0,0,7,9,9,16,0,0,0,0,0,0,4,13,0,0,0,0,1,9,15,16,10,0,0,0,13,15,16,8,2,0,0,0,3,7,13,0,0,0,0,0,1,13,4,0,0,0,0,0,6,11,0,0,0,0,7
241,0,0,0,1,14,13,1,0,0,0,0,1,16,16,3,0,0,5,11,15,16,16,0,0,0,4,15,16,16,15,0,0,0,0,0,8,16,7,0,0,0,0,0,10,16,3,0,0,0,0,0,8,16,6,0,0,0,0,0,2,13,15,2,0,7
242,0,0,7,15,12,0,0,0,0,3,15,8,14,2,0,0,0,0,5,2,11,0,0,0,0,0,1,11,8,2,0,0,0,0,8,16,16,15,4,0,0,0,1,4,2,12,6,0,0,0,2,4,13,12,0,0,0,0,5,13,9,1,0,0,6
243,0,0,2,13,10,3,0,0,0,0,10,15,12,13,1,0,0,0,16,4,0,6,4,0,0,2,16,3,0,1,7,0,0,5,13,5,0,2,8,0,0,4,12,0,0,3,8,0,0,0,13,5,6,13,5,0,0,0,5,14,13,8,1,0,0
244,0,0,0,0,7,15,1,0,0,0,0,0,11,16,0,0,0,0,0,0,16,14,0,0,0,0,0,10,16,15,0,0,0,0,12,16,16,11,0,0,0,5,16,6,15,12,0,0,0,0,1,0,12,16,0,0,0,0,0,0,4,15,4,0,7
245,0,0,2,14,5,0,0,0,0,0,9,12,0,0,0,0,0,1,15,1,0,0,0,0,0,3,15,0,0,0,0,0,0,6,16,16,16,13,1,0,0,2,16,8,4,7,11,0,0,0,12,11,1,8,11,0,0,0,3,12,16,15,4,0,6
246,0,0,1,12,12,4,1,0,0,0,13,13,13,14,8,0,0,6,15,0,0,12,7,0,0,2,16,13,12,13,1,0,0,0,0,14,16,9,0,0,0,0,6,10,2,16,0,0,0,0,11,8,5,16,0,0,0,0,3,12,16,7,0,0,7
247,0,0,6,15,8,10,12,2,0,0,10,14,10,12,16,1,0,0,9,10,1,13,7,0,0,0,4,4,8,12,1,0,0,0,0,2,15,5,0,0,0,0,0,11,8,0,0,0,0,0,3,16,0,0,0,0,0,0,7,14,0,0,0,0,7
248,0,0,9,16,16,12,2,0,0,3,13,5,4,14,5,0,0,0,0,0,7,15,2,0,0,0,0,5,16,11,0,0,0,0,0,0,8,16,7,0,0,0,0,0,0,13,8,0,0,0,4,5,5,15,4,0,0,0,12,16,15,5,0,0,7
249,0,0,7,15,6,0,0,0,0,0,2,14,15,2,0,0,0,0,0,5,16,6,0,0,0,0,0,5,16,9,2,0,0,5,14,16,15,11,4,0,0,5,7,12,11,0,0,0,0,0,4,15,1,0,0,0,0,0,10,11,0,0,0,0,7
250,0,0,11,12,2,0,0,0,0,0,15,8,13,2,0,0,0,0,7,11,9,9,0,0,0,4,12,12,16,7,0,0,0,2,10,12,9,12,1,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,16,2,0,0,6,12,12,13,11,0,7
251,0,0,4,12,16,16,11,2,0,0,15,13,8,11,8,1,0,2,15,13,16,8,0,0,0,6,16,13,13,16,2,0,0,7,11,2,2,16,6,0,0,0,0,0,5,15,2,0,0,0,9,6,13,10,0,0,0,0,7,14,13,1,0,0,7
252,0,0,7,11,15,9,0,0,0,0,15,15,4,11,4,0,0,3,11,5,0,2,10,0,0,7,8,0,0,3,8,0,0,6,8,0,0,4,8,0,0,5,8,0,0,8,5,0,0,1,12,2,1,13,0,0,0,0,5,16,14,3,0,0,0
253,0,0,0,10,11,1,0,0,0,0,1,15,8,8,0,0,0,5,4,10,0,12,0,0,0,7,8,10,0,7,5,0,0,6,10,0,0,2,9,0,0,1,13,0,0,2,11,0,0,0,6,11,4,10,11,0,0,0,0,9,15,14,5,0,0
254,0,0,1,10,16,13,0,0,0,2,15,15,9,6,0,0,0,5,16,1,0,0,0,0,0,8,16,14,5,0,0,0,0,11,16,13,15,3,0,0,0,1,3,0,11,12,0,0,0,0,0,2,13,10,0,0,0,0,1,14,15,3,0,0,6
255,0,0,0,1,8,16,2,0,0,0,5,13,16,16,0,0,0,11,16,15,12,16,0,0,0,3,8,1,8,16,0,0,0,0,0,0,8,16,3,0,0,0,0,0,8,16,4,0,0,0,0,0,7,16,7,0,0,0,0,0,10,16,8,0,7
256,0,0,3,12,16,9,0,0,0,0,12,9,13,16,9,0,0,3,16,5,0,8,12,0,0,0,9,16,10,13,2,0,0,0,0,4,16,12,0,0,0,0,0,11,9,16,0,0,0,0,1,15,2,12,0,0,0,0,2,16,16,6,0,0,7
257,0,0,6,15,9,0,0,0,0,9,16,14,16,1,0,0,0,14,12,3,16,4,0,0,0,9,11,3,16,3,0,0,0,0,2,9,16,0,0,0,0,0,0,13,11,0,0,0,0,0,4,16,12,9,10,3,0,0,8,16,16,16,16,14,7
258,0,0,0,0,6,10,0,0,0,0,0,0,14,15,0,0,0,0,0,10,16,16,0,0,0,0,7,16,16,15,0,0,0,3,15,7,15,10,0,0,0,0,0,0,13,11,0,0,0,0,0,0,15,9,0,0,0,0,0,0,8,15,0,0,7
259,0,0,3,10,14,3,0,0,0,8,16,11,10,13,0,0,0,7,14,0,1,15,2,0,0,2,16,9,16,16,1,0,0,0,12,16,15,15,2,0,0,0,12,10,0,8,8,0,0,0,9,12,4,7,12,0,0,0,2,11,16,16,9,0,7
260,0,0,8,16,8,0,0,0,0,0,16,6,15,1,0,0,0,4,10,0,12,2,0,0,0,0,0,7,16,3,0,0,0,0,0,5,13,16,3,0,0,0,0,0,0,11,6,0,0,0,12,9,9,16,2,0,0,0,8,16,15,7,0,0,7
261,0,0,0,7,12,13,1,0,0,0,8,11,1,10,8,0,0,0,12,2,1,11,7,0,0,0,10,10,14,8,0,0,0,1,7,16,9,0,0,0,0,7,16,7,14,3,0,0,0,0,7,13,5,14,0,0,0,0,0,6,15,14,2,0,7
262,0,0,0,8,15,0,0,0,0,0,5,16,6,0,0,0,0,1,14,10,0,7,7,0,0,5,16,3,1,16,7,0,0,8,16,11,13,16,3,0,0,1,11,15,16,13,3,0,0,0,0,7,16,1,0,0,0,0,0,12,10,0,0,0,7
263,0,0,1,12,2,0,0,0,0,0,6,13,0,0,0,0,0,0,11,8,0,0,0,0,0,1,15,1,0,0,0,0,0,2,15,2,14,13,4,0,0,2,15,16,10,5,14,0,0,0,9,13,4,9,14,0,0,0,0,10,13,12,3,0,6
264,0,0,2,12,9,0,0,0,0,0,1,15,7,9,0,0,0,0,0,11,1,14,1,0,0,0,10,8,11,13,1,0,0,0,9,14,16,9,0,0,0,0,0,0,1,10,3,0,0,0,0,0,0,3,14,2,0,0,5,14,13,14,10,1,7
265,0,0,11,16,12,1,0,0,0,3,16,9,16,5,0,0,0,0,6,1,16,10,0,0,0,0,0,5,16,6,0,0,0,0,0,9,15,0,0,0,0,0,3,15,6,0,0,0,0,0,10,16,4,5,8,1,0,0,13,16,16,16,16,6,7
266,0,0,0,3,14,1,0,0,0,0,0,13,12,1,0,0,0,0,7,16,5,3,0,0,0,3,15,11,5,16,2,0,0,5,16,11,11,16,6,0,0,0,6,12,16,13,3,0,0,0,0,1,15,7,0,0,0,0,0,2,16,7,0,0,7
267,0,0,4,13,15,6,0,0,0,0,15,11,2,14,2,0,0,3,14,1,0,12,4,0,0,5,12,0,0,9,5,0,0,5,5,0,0,12,2,0,0,4,9,0,2,13,2,0,0,0,13,2,14,7,0,0,0,0,5,16,7,0,0,0,0
268,0,0,4,16,14,3,0,0,2,14,16,12,10,11,0,0,0,13,12,9,15,10,0,0,0,3,14,14,16,4,0,0,0,0,9,16,8,0,0,0,0,0,12,15,14,1,0,0,0,0,12,12,16,4,0,0,0,0,4,15,16,3,0,0,7
269,0,0,2,13,8,6,0,0,0,0,7,14,14,16,0,0,0,0,7,9,3,16,4,0,0,0,5,14,15,16,4,0,0,0,0,3,2,13,5,0,0,0,3,0,0,12,6,0,0,1,12,6,0,11,7,0,0,0,3,12,16,16,1,0,7
270,0,0,6,9,11,9,0,0,0,13,16,15,15,15,0,0,0,4,5,2,15,6,0,0,0,0,0,3,15,6,0,0,0,0,0,0,6,15,6,0,0,0,0,0,0,5,12,0,0,0,0,5,13,16,9,0,0,0,3,13,12,7,1,0,7
271,0,0,15,12,3,0,0,0,0,0,15,9,14,1,0,0,0,0,12,10,15,1,0,0,0,0,5,16,4,10,7,0,0,0,0,11,14,11,0,0,0,0,1,12,13,11,0,0,0,0,12,6,0,9,4,0,0,0,15,4,5,13,6,0,7
272,0,3,10,11,12,12,6,0,0,8,14,11,8,8,4,0,0,8,10,7,3,0,0,0,0,8,16,14,15,4,0,0,0,2,2,0,6,9,0,0,0,0,0,0,4,12,0,0,0,1,8,4,10,10,0,0,0,2,15,16,13,2,0,0,6
273,0,0,2,10,14,9,0,0,0,2,14,11,12,16,0,0,0,4,16,1,0,15,0,0,0,2,13,12,7,13,0,0,0,0,1,8,16,12,0,0,0,0,0,4,14,15,4,0,0,0,0,13,7,14,4,0,0,0,0,14,15,10,0,0,7
274,0,0,13,15,11,12,11,0,0,4,16,15,16,13,9,1,0,3,16,9,0,0,0,0,0,0,12,16,9,0,0,0,0,0,0,12,14,1,0,0,0,1,1,7,16,2,0,0,0,8,12,11,16,3,0,0,0,1,13,16,12,0,0,0,6
275,0,0,7,5,14,13,0,0,0,0,16,15,6,9,2,0,0,4,16,7,0,4,4,0,0,6,12,1,0,5,7,0,0,8,7,0,0,12,3,0,0,4,8,0,4,12,0,0,0,2,12,5,15,4,0,0,0,0,6,15,6,0,0,0,0
276,0,0,1,14,16,8,0,0,0,0,10,16,11,4,0,0,0,0,1,11,1,0,0,0,0,1,12,3,0,0,0,0,0,2,16,14,13,8,1,0,0,3,16,16,13,16,8,0,0,0,12,16,7,15,12,0,0,0,1,13,16,16,8,0,6
277,0,0,10,12,10,0,0,0,0,3,16,16,16,4,0,0,0,7,15,3,8,13,0,0,0,8,12,0,0,14,1,0,0,8,12,0,0,7,8,0,0,5,13,0,0,4,8,0,0,0,14,8,0,10,8,0,0,0,7,12,13,12,4,0,0
278,0,0,10,16,8,0,0,0,0,7,13,4,14,7,0,0,0,7,13,2,7,8,0,0,0,0,7,16,16,5,0,0,0,1,12,13,15,6,0,0,0,3,16,2,4,13,6,0,0,4,16,4,1,11,12,0,0,0,7,15,16,14,2,0,7
279,0,0,4,15,13,2,0,0,0,4,16,15,7,11,0,0,0,8,14,14,0,14,2,0,0,7,9,12,4,8,7,0,0,6,11,0,0,7,9,0,0,2,15,1,0,10,8,0,0,0,11,8,4,15,4,0,0,0,2,14,16,10,0,0,9
280,0,1,9,16,16,15,3,0,0,8,16,12,8,8,3,0,0,6,16,9,3,0,0,0,0,8,16,16,16,4,0,0,0,3,6,4,13,11,0,0,0,0,0,0,8,13,0,0,0,0,5,8,15,10,0,0,0,0,11,16,11,1,0,0,6
281,0,0,9,15,5,0,0,0,0,0,13,14,13,7,0,0,0,0,6,14,10,13,1,0,0,0,0,9,12,15,5,0,0,0,0,0,0,10,10,0,0,0,0,0,0,7,14,0,0,0,3,8,9,15,15,0,0,0,5,12,12,9,1,0,9
282,0,4,16,16,16,16,5,0,0,11,16,8,5,8,3,0,0,10,16,2,0,0,0,0,0,3,16,6,0,0,0,0,0,0,16,9,0,0,0,0,0,0,12,16,2,0,0,0,0,0,6,16,11,0,0,0,0,4,16,12,1,0,0,0,0
283,0,0,2,8,7,0,0,0,0,0,6,15,16,2,0,0,0,6,15,11,16,4,0,0,0,5,16,10,16,1,0,0,0,2,15,16,13,0,0,0,0,0,2,16,12,9,3,0,0,0,4,14,0,12,14,1,0,0,1,12,10,7,0,0,7
284,0,0,5,14,11,1,0,0,0,0,16,10,14,13,0,0,0,0,14,2,8,16,6,0,0,0,12,7,10,16,8,0,0,0,5,16,16,15,8,0,0,1,3,1,2,11,9,0,0,1,15,6,4,12,11,0,0,0,6,16,14,12,3,0,7
285,0,0,7,12,15,6,0,0,0,14,16,15,6,0,0,0,0,16,16,13,0,0,0,0,0,10,16,14,8,0,0,0,0,0,2,8,13,0,0,0,0,0,0,10,15,0,0,0,0,0,4,13,15,0,0,0,0,0,7,16,7,0,0,0,6
286,0,0,10,12,13,16,2,0,0,4,15,6,4,4,0,0,0,5,10,0,0,0,0,0,0,5,16,16,16,9,0,0,0,2,11,3,3,12,0,0,0,0,0,0,2,13,0,0,0,0,4,1,9,10,0,0,0,0,16,16,13,1,0,0,6
287,0,0,1,13,14,3,0,0,0,0,8,16,13,2,0,0,0,2,16,16,3,0,0,0,0,3,16,12,1,0,0,0,0,5,16,14,5,0,0,0,0,3,16,16,16,16,6,0,0,1,14,16,16,16,12,0,0,0,3,12,15,14,7,0,6
288,0,1,14,14,6,0,0,0,0,2,16,1,14,2,0,0,0,0,10,7,10,6,4,0,0,0,1,12,16,14,5,0,0,0,3,14,16,4,0,0,0,1,15,5,6,12,0,0,0,4,10,0,1,15,0,0,0,1,12,12,12,5,0,0,7
289,0,0,9,13,6,0,0,0,0,0,14,7,11,3,0,0,0,4,7,8,5,8,0,0,0,8,10,15,14,9,0,0,0,0,4,7,9,13,1,0,0,0,0,0,0,5,11,0,0,0,2,0,2,12,6,0,0,0,10,14,14,7,0,0,7
290,0,0,0,7,12,0,0,0,0,0,3,14,6,0,0,0,0,0,11,8,0,0,1,0,0,4,16,3,1,10,10,0,0,8,16,12,14,13,3,0,0,2,12,10,16,5,0,0,0,0,0,6,16,0,0,0,0,0,0,6,13,0,0,0,6
291,0,0,0,8,7,0,0,0,0,0,2,16,6,0,0,0,0,0,5,16,2,0,0,0,0,0,11,15,12,9,0,0,0,0,11,16,13,9,8,0,0,0,11,16,2,8,9,0,0,0,3,16,5,12,10,0,0,0,0,6,16,14,2,0,6
292,0,0,13,13,8,2,0,0,0,5,16,16,16,12,0,0,0,1,15,12,0,0,0,0,0,0,12,13,7,1,0,0,0,0,8,16,16,12,0,0,0,0,0,4,9,16,3,0,0,0,1,5,14,15,1,0,0,0,10,16,16,6,0,0,6
293,0,0,2,14,16,8,0,0,0,0,4,12,16,11,0,0,0,0,0,0,16,12,0,0,0,0,0,3,16,9,0,0,0,2,5,10,16,12,2,0,0,16,16,16,16,14,3,0,0,4,4,14,12,0,0,0,0,0,2,16,7,0,0,0,7
294,0,0,0,2,15,8,0,0,0,0,1,15,13,3,0,0,0,0,9,13,1,0,0,0,0,1,15,6,0,5,11,0,0,7,14,0,1,15,8,0,0,8,15,9,15,16,3,0,0,1,11,16,16,10,0,0,0,0,0,2,15,5,0,0,6
295,0,0,10,16,16,8,0,0,0,0,5,8,13,13,0,0,0,0,0,0,9,13,0,0,0,0,0,2,13,12,0,0,0,0,2,15,16,16,7,0,0,0,0,13,13,5,1,0,0,0,1,14,5,0,0,0,0,0,9,13,1,0,0,0,7
296,0,0,1,13,2,0,0,0,0,0,8,15,1,0,0,0,0,0,14,7,0,0,0,0,0,0,14,6,0,0,0,0,0,0,16,5,9,9,3,0,0,0,12,16,13,9,14,1,0,0,8,15,0,1,14,5,0,0,1,11,16,16,13,1,6
297,0,0,10,16,14,1,0,0,0,0,14,16,16,7,0,0,0,0,1,5,16,7,0,0,0,0,2,10,16,11,6,0,0,7,16,16,15,12,7,0,0,11,10,15,10,0,0,0,0,0,6,16,2,0,0,0,0,0,13,9,0,0,0,0,7
298,0,0,8,16,3,0,1,0,0,0,16,14,5,14,12,0,0,0,8,16,16,9,0,0,0,0,3,16,14,1,0,0,0,0,12,16,16,2,0,0,0,0,16,11,16,4,0,0,0,3,16,16,16,6,0,0,0,0,10,16,10,1,0,0,7
299,0,0,3,13,10,1,0,0,0,0,3,16,16,4,0,0,0,0,1,16,16,2,0,0,0,0,6,16,16,1,0,0,0,0,4,16,16,1,0,0,0,0,4,16,16,3,0,0,0,0,7,16,16,0,0,0,0,0,2,14,16,5,0,0,7
300,0,0,0,6,15,6,0,0,0,1,11,13,8,11,0,0,0,9,13,0,9,10,0,0,0,8,9,3,15,3,0,0,0,0,0,5,14,3,0,0,0,0,3,0,5,13,2,0,0,0,9,12,5,10,7,0,0,0,0,6,12,15,5,0,7
301,0,0,5,14,16,16,3,0,0,0,7,16,16,16,5,0,0,0,0,0,8,16,0,0,0,0,9,14,16,16,13,0,0,2,16,16,15,7,1,0,0,0,1,14,10,0,0,0,0,0,3,16,5,0,0,0,0,0,7,13,0,0,0,0,7
302,0,0,9,16,11,0,0,0,0,1,16,13,15,7,0,0,0,7,16,6,4,16,3,0,0,9,14,0,0,11,10,0,0,8,13,0,0,7,13,0,0,7,13,0,0,7,16,0,0,3,16,7,7,15,6,0,0,0,9,16,16,10,0,0,0
303,0,0,2,15,4,0,0,0,0,0,11,13,0,0,0,0,0,0,16,6,0,0,0,0,0,3,16,7,0,0,0,0,0,4,16,16,15,5,0,0,0,4,16,5,3,13,7,0,0,1,14,9,0,8,13,0,0,0,2,13,16,16,8,0,6
304,0,0,10,15,8,0,0,0,0,0,16,4,11,3,5,0,0,0,14,5,7,10,7,0,0,0,4,13,12,11,0,0,0,0,2,14,12,0,0,0,0,1,14,7,12,4,0,0,0,7,10,0,3,12,0,0,0,1,10,11,12,10,0,0,7
305,0,0,2,14,15,4,0,0,0,0,2,16,16,11,0,0,0,0,2,16,16,10,0,0,0,0,5,16,16,7,0,0,0,0,14,16,14,2,0,0,0,4,16,16,8,0,0,0,0,3,15,16,8,0,0,0,0,0,5,15,13,2,0,0,7
